,year_x,stateabbr_x,statedesc_x,locationname,datasource_x,category_x,measure_x,data_value_unit_x,data_value_type_x,data_value_x,low_confidence_limit_x,high_confidence_limit_x,totalpopulation_x,geolocation_x,short_question_text_x,data_value_y,low_confidence_limit_y,high_confidence_limit_y,short_question_text_y,y
444,2020,AL,Alabama,Riverview,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,184,"{'type': 'Point', 'coordinates': [-87.07090084, 31.0586953]}",Cancer (except skin),6.4,5.8,7.2,Cancer (except skin),1.0
445,2020,AL,Alabama,Roanoke,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.1,6074,"{'type': 'Point', 'coordinates': [-85.36941391, 33.14528841]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
446,2020,AL,Alabama,Robertsdale,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.4,5643,"{'type': 'Point', 'coordinates': [-87.70204568, 30.55332688]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
447,2020,AL,Alabama,Rock Creek,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,1456,"{'type': 'Point', 'coordinates': [-87.08124889, 33.47722741]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
448,2020,AL,Alabama,Rock Mills,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,600,"{'type': 'Point', 'coordinates': [-85.28615083, 33.15630071]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
449,2020,AL,Alabama,Rockford,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.5,6.1,477,"{'type': 'Point', 'coordinates': [-86.2150122, 32.88956988]}",Cancer (except skin),6.1,5.5,6.7,Cancer (except skin),1.0
450,2020,AL,Alabama,Rogersville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.5,1257,"{'type': 'Point', 'coordinates': [-87.292944, 34.82914739]}",Cancer (except skin),6.5,5.8,7.1,Cancer (except skin),1.0
451,2020,AL,Alabama,Rosa,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,316,"{'type': 'Point', 'coordinates': [-86.50363036, 33.98846824]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
452,2020,AL,Alabama,Russellville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.1,9830,"{'type': 'Point', 'coordinates': [-87.72851518, 34.506124]}",Cancer (except skin),6.2,5.6,6.8,Cancer (except skin),1.0
453,2020,AL,Alabama,Rutledge,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.6,6.0,467,"{'type': 'Point', 'coordinates': [-86.303186, 31.73486467]}",Cancer (except skin),6.2,5.6,6.8,Cancer (except skin),1.0
454,2020,AL,Alabama,Saks,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,10754,"{'type': 'Point', 'coordinates': [-85.85379947, 33.71190917]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
455,2020,AL,Alabama,Samson,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.2,1940,"{'type': 'Point', 'coordinates': [-86.04634077, 31.11237658]}",Cancer (except skin),6.3,5.6,7.0,Cancer (except skin),1.0
456,2020,AL,Alabama,Sand Rock,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,576,"{'type': 'Point', 'coordinates': [-85.76047725, 34.22036296]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
457,2020,AL,Alabama,Sanford,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,241,"{'type': 'Point', 'coordinates': [-86.39757436, 31.30067567]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
458,2020,AL,Alabama,Saraland,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.2,13784,"{'type': 'Point', 'coordinates': [-88.10099509, 30.84831274]}",Cancer (except skin),6.6,6.1,7.3,Cancer (except skin),1.0
459,2020,AL,Alabama,Sardis City,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,1704,"{'type': 'Point', 'coordinates': [-86.1066285, 34.17211459]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
460,2020,AL,Alabama,Satsuma,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,6161,"{'type': 'Point', 'coordinates': [-88.06254816, 30.8579252]}",Cancer (except skin),6.7,6.0,7.3,Cancer (except skin),1.0
461,2020,AL,Alabama,Scottsboro,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,14770,"{'type': 'Point', 'coordinates': [-86.04931051, 34.64297863]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
462,2020,AL,Alabama,Section,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,770,"{'type': 'Point', 'coordinates': [-85.984593, 34.57902901]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
463,2020,AL,Alabama,Selma,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.4,5.3,5.5,20756,"{'type': 'Point', 'coordinates': [-87.03358936, 32.41659706]}",Cancer (except skin),5.8,5.2,6.4,Cancer (except skin),1.0
464,2020,AL,Alabama,Selmont-West Selmont,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,4.9,5.3,2671,"{'type': 'Point', 'coordinates': [-87.013478, 32.38534319]}",Cancer (except skin),5.4,4.9,6.0,Cancer (except skin),1.0
465,2020,AL,Alabama,Semmes,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.2,4648,"{'type': 'Point', 'coordinates': [-88.21883775, 30.762111]}",Cancer (except skin),6.6,6.0,7.2,Cancer (except skin),1.0
466,2020,AL,Alabama,Sheffield,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.8,6.1,9039,"{'type': 'Point', 'coordinates': [-87.695125, 34.75967157]}",Cancer (except skin),6.3,5.6,6.9,Cancer (except skin),1.0
467,2020,AL,Alabama,Shelby,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,1044,"{'type': 'Point', 'coordinates': [-86.5824907, 33.10684353]}",Cancer (except skin),6.6,5.9,7.3,Cancer (except skin),1.0
468,2020,AL,Alabama,Shiloh,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,274,"{'type': 'Point', 'coordinates': [-85.87506228, 34.46078759]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
469,2020,AL,Alabama,Shoal Creek,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,1400,"{'type': 'Point', 'coordinates': [-86.6052835, 33.43773063]}",Cancer (except skin),6.6,6.0,7.4,Cancer (except skin),1.0
470,2020,AL,Alabama,Shorter,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.3,5.1,5.6,474,"{'type': 'Point', 'coordinates': [-85.943529, 32.40049583]}",Cancer (except skin),5.5,5.0,6.1,Cancer (except skin),1.0
471,2020,AL,Alabama,Silas,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.2,452,"{'type': 'Point', 'coordinates': [-88.32592458, 31.76780287]}",Cancer (except skin),6.2,5.6,6.9,Cancer (except skin),1.0
472,2020,AL,Alabama,Silverhill,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.8,6.5,706,"{'type': 'Point', 'coordinates': [-87.75071474, 30.54551714]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
473,2020,AL,Alabama,Sipsey,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,437,"{'type': 'Point', 'coordinates': [-87.08337185, 33.82253036]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
474,2020,AL,Alabama,Skyline,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,851,"{'type': 'Point', 'coordinates': [-86.11838275, 34.79801186]}",Cancer (except skin),6.4,5.9,7.1,Cancer (except skin),1.0
475,2020,AL,Alabama,Slocomb,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,1980,"{'type': 'Point', 'coordinates': [-85.59539197, 31.11031737]}",Cancer (except skin),6.3,5.7,6.9,Cancer (except skin),1.0
476,2020,AL,Alabama,Smiths Station,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.9,6.2,4942,"{'type': 'Point', 'coordinates': [-85.10947665, 32.53424268]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
477,2020,AL,Alabama,Smoke Rise,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.8,6.6,1770,"{'type': 'Point', 'coordinates': [-86.8150425, 33.8587124]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
478,2020,AL,Alabama,Snead,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.5,837,"{'type': 'Point', 'coordinates': [-86.39007806, 34.11616934]}",Cancer (except skin),6.6,5.9,7.2,Cancer (except skin),1.0
479,2020,AL,Alabama,Somerville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,741,"{'type': 'Point', 'coordinates': [-86.803367, 34.46983605]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
480,2020,AL,Alabama,South Vinemont,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.2,749,"{'type': 'Point', 'coordinates': [-86.86451106, 34.23535018]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
481,2020,AL,Alabama,Southside,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.6,8421,"{'type': 'Point', 'coordinates': [-86.02380287, 33.90132672]}",Cancer (except skin),6.6,5.9,7.3,Cancer (except skin),1.0
482,2020,AL,Alabama,Spanish Fort,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.5,6852,"{'type': 'Point', 'coordinates': [-87.79595525, 30.78247455]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
483,2020,AL,Alabama,Spring Garden,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,238,"{'type': 'Point', 'coordinates': [-85.5557555, 33.97296559]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
484,2020,AL,Alabama,Springville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,4080,"{'type': 'Point', 'coordinates': [-86.44805225, 33.78329162]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
485,2020,AL,Alabama,Spruce Pine,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,222,"{'type': 'Point', 'coordinates': [-87.72940961, 34.39273207]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
486,2020,AL,Alabama,St. Florian,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,423,"{'type': 'Point', 'coordinates': [-87.640453, 34.87667626]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
487,2020,AL,Alabama,St. Stephens,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.6,6.0,495,"{'type': 'Point', 'coordinates': [-88.05555765, 31.54736108]}",Cancer (except skin),6.1,5.5,6.7,Cancer (except skin),1.0
488,2020,AL,Alabama,Standing Rock,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,168,"{'type': 'Point', 'coordinates': [-85.24499276, 33.08625156]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
489,2020,AL,Alabama,Stapleton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,1628,"{'type': 'Point', 'coordinates': [-87.79431035, 30.73945549]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
490,2020,AL,Alabama,Steele,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.8,6.5,1043,"{'type': 'Point', 'coordinates': [-86.20032954, 33.93700203]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
491,2020,AL,Alabama,Sterrett,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.3,712,"{'type': 'Point', 'coordinates': [-86.46453359, 33.44904426]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
492,2020,AL,Alabama,Stevenson,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.2,2046,"{'type': 'Point', 'coordinates': [-85.814829, 34.87760923]}",Cancer (except skin),6.3,5.6,7.0,Cancer (except skin),1.0
493,2020,AL,Alabama,Stewartville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,1767,"{'type': 'Point', 'coordinates': [-86.26580344, 33.07249282]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
494,2020,AL,Alabama,Stockton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,405,"{'type': 'Point', 'coordinates': [-87.86002422, 30.99462612]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
495,2020,AL,Alabama,Sulligent,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.7,6.3,1927,"{'type': 'Point', 'coordinates': [-88.12663127, 33.891190280000004]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
496,2020,AL,Alabama,Sumiton,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,2520,"{'type': 'Point', 'coordinates': [-87.04846805, 33.75060136]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
497,2020,AL,Alabama,Summerdale,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.4,911,"{'type': 'Point', 'coordinates': [-87.69650123, 30.4786964]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
498,2020,AL,Alabama,Susan Moore,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,763,"{'type': 'Point', 'coordinates': [-86.402486, 34.08040832]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
499,2020,AL,Alabama,Sweet Water,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.5,262,"{'type': 'Point', 'coordinates': [-87.8604815, 32.09893311]}",Cancer (except skin),6.4,5.7,7.1,Cancer (except skin),1.0
500,2020,AL,Alabama,Sylacauga,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.9,6.1,12831,"{'type': 'Point', 'coordinates': [-86.26378287, 33.17190156]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
501,2020,AL,Alabama,Sylvan Springs,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.6,1542,"{'type': 'Point', 'coordinates': [-87.03155635, 33.52846591]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
502,2020,AL,Alabama,Sylvania,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.3,1865,"{'type': 'Point', 'coordinates': [-85.814635, 34.54325737]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
503,2020,AL,Alabama,Talladega,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.7,5.9,15692,"{'type': 'Point', 'coordinates': [-86.09769266, 33.43286491]}",Cancer (except skin),6.1,5.5,6.7,Cancer (except skin),1.0
504,2020,AL,Alabama,Talladega Springs,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.6,166,"{'type': 'Point', 'coordinates': [-86.44201187, 33.11908101]}",Cancer (except skin),6.6,5.9,7.3,Cancer (except skin),1.0
505,2020,AL,Alabama,Tallassee,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.2,5155,"{'type': 'Point', 'coordinates': [-85.89027504, 32.53148734]}",Cancer (except skin),6.3,5.9,6.8,Cancer (except skin),1.0
506,2020,AL,Alabama,Tarrant,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.8,5.6,6.0,6397,"{'type': 'Point', 'coordinates': [-86.767771, 33.59010195]}",Cancer (except skin),6.0,5.5,6.6,Cancer (except skin),1.0
507,2020,AL,Alabama,Taylor,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.4,2397,"{'type': 'Point', 'coordinates': [-85.46974378, 31.16586248]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
508,2020,AL,Alabama,Theodore,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.3,6130,"{'type': 'Point', 'coordinates': [-88.20875925, 30.54304895]}",Cancer (except skin),6.6,6.0,7.2,Cancer (except skin),1.0
509,2020,AL,Alabama,Thomaston,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.5,6.0,417,"{'type': 'Point', 'coordinates': [-87.62370611, 32.26827764]}",Cancer (except skin),5.9,5.4,6.6,Cancer (except skin),1.0
510,2020,AL,Alabama,Thomasville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.5,5.9,4209,"{'type': 'Point', 'coordinates': [-87.7418567, 31.91109301]}",Cancer (except skin),6.0,5.4,6.6,Cancer (except skin),1.0
511,2020,AL,Alabama,Thorsby,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.8,6.4,1999,"{'type': 'Point', 'coordinates': [-86.72028497, 32.91695763]}",Cancer (except skin),6.4,5.8,7.1,Cancer (except skin),1.0
512,2020,AL,Alabama,Tidmore Bend,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,1245,"{'type': 'Point', 'coordinates': [-85.92537961, 34.0324103]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
513,2020,AL,Alabama,Tillmans Corner,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.1,5.9,6.2,17398,"{'type': 'Point', 'coordinates': [-88.21285259, 30.58179706]}",Cancer (except skin),6.6,6.0,7.2,Cancer (except skin),1.0
514,2020,AL,Alabama,Town Creek,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.6,6.2,1100,"{'type': 'Point', 'coordinates': [-87.40634169, 34.67182697]}",Cancer (except skin),6.2,5.6,6.8,Cancer (except skin),1.0
515,2020,AL,Alabama,Trafford,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.5,646,"{'type': 'Point', 'coordinates': [-86.74571196, 33.81759379]}",Cancer (except skin),6.5,5.9,7.1,Cancer (except skin),1.0
516,2020,AL,Alabama,Triana,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.5,5.2,5.8,448,"{'type': 'Point', 'coordinates': [-86.74152752, 34.59033658]}",Cancer (except skin),5.7,5.1,6.3,Cancer (except skin),1.0
517,2020,AL,Alabama,Trinity,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,2112,"{'type': 'Point', 'coordinates': [-87.0928965, 34.58732518]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
518,2020,AL,Alabama,Troy,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.0,18147,"{'type': 'Point', 'coordinates': [-85.9652245, 31.80192574]}",Cancer (except skin),6.1,5.6,6.7,Cancer (except skin),1.0
519,2020,AL,Alabama,Trussville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.1,6.4,20076,"{'type': 'Point', 'coordinates': [-86.5435755, 33.6582948]}",Cancer (except skin),6.5,6.0,7.1,Cancer (except skin),1.0
520,2020,AL,Alabama,Tuscaloosa,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.7,5.7,5.8,91096,"{'type': 'Point', 'coordinates': [-87.52226562, 33.23154806]}",Cancer (except skin),6.0,5.5,6.6,Cancer (except skin),1.0
521,2020,AL,Alabama,Tuscumbia,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.2,8519,"{'type': 'Point', 'coordinates': [-87.70378713, 34.7201991]}",Cancer (except skin),6.3,5.7,7.0,Cancer (except skin),1.0
522,2020,AL,Alabama,Tuskegee,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.2,5.1,5.3,9865,"{'type': 'Point', 'coordinates': [-85.715193, 32.41323652]}",Cancer (except skin),5.4,4.9,6.0,Cancer (except skin),1.0
523,2020,AL,Alabama,Twin,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,399,"{'type': 'Point', 'coordinates': [-87.85126116, 34.00926296]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
524,2020,AL,Alabama,Underwood-Petersville,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,6.0,6.4,3162,"{'type': 'Point', 'coordinates': [-87.69756071, 34.87702149]}",Cancer (except skin),6.5,5.9,7.2,Cancer (except skin),1.0
525,2020,AL,Alabama,Union,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.1,4.9,5.4,237,"{'type': 'Point', 'coordinates': [-87.908183, 32.99713004]}",Cancer (except skin),5.3,4.8,5.9,Cancer (except skin),1.0
526,2020,AL,Alabama,Union Grove,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.6,77,"{'type': 'Point', 'coordinates': [-86.44832257, 34.40256017]}",Cancer (except skin),6.4,5.7,7.2,Cancer (except skin),1.0
527,2020,AL,Alabama,Union Springs,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.2,5.0,5.5,3980,"{'type': 'Point', 'coordinates': [-85.71414737, 32.13952688]}",Cancer (except skin),5.5,4.9,6.1,Cancer (except skin),1.0
528,2020,AL,Alabama,Uniontown,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.2,5.0,5.5,2448,"{'type': 'Point', 'coordinates': [-87.49582837, 32.44892091]}",Cancer (except skin),5.5,4.9,6.0,Cancer (except skin),1.0
529,2020,AL,Alabama,Uriah,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.0,5.8,6.3,294,"{'type': 'Point', 'coordinates': [-87.49921304, 31.30736534]}",Cancer (except skin),6.3,5.7,7.1,Cancer (except skin),1.0
530,2020,AL,Alabama,Valley,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.7,6.1,9558,"{'type': 'Point', 'coordinates': [-85.2044375, 32.79640477]}",Cancer (except skin),6.2,5.6,6.8,Cancer (except skin),1.0
531,2020,AL,Alabama,Valley Grande,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,5.9,5.8,6.1,4020,"{'type': 'Point', 'coordinates': [-86.99024025, 32.48431662]}",Cancer (except skin),6.4,5.8,7.0,Cancer (except skin),1.0
532,2020,AL,Alabama,Valley Head,BRFSS,Health Outcomes,Cancer (excluding skin cancer) among adults aged >=18 years,%,Age-adjusted prevalence,6.2,5.9,6.5,558,"{'type': 'Point', 'coordinates': [-85.6213541, 34.55751678]}",Cancer (except skin),6.5,5.8,7.2,Cancer (except skin),1.0
